Timestamp(ms),Current(uA),D0-D7
11400,19218.559,00000000
11410,19219.354,00000000
11420,19219.838,00000000
11430,19225.533,00000000
11440,19233.295,00000000
11450,19234.432,00000000
11460,19227.203,00000000
11470,19228.373,00000000
11480,19228.813,00000000
11490,19239.404,00000000
11500,19224.309,00000000
11510,19218.105,00000000
11520,19223.121,00000000
11530,19217.102,00000000
11540,19221.400,00000000
11550,19234.678,00000000
11560,19233.604,00000000
11570,19233.594,00000000
11580,19228.406,00000000
11590,19218.512,00000000
11600,19237.893,00000000
11610,19228.025,00000000
11620,19229.914,00000000
11630,19231.889,00000000
11640,19225.926,00000000
11650,19234.527,00000000
11660,19237.910,00000000
11670,19233.043,00000000
11680,19228.098,00000000
11690,19237.359,00000000
11700,19233.176,00000000
11710,19237.758,00000000
11720,19241.480,00000000
11730,19243.119,00000000
11740,19237.809,00000000
11750,19230.316,00000000
11760,19228.611,00000000
11770,19225.924,00000000
11780,19228.676,00000000
11790,19243.000,00000000
11800,19240.973,00000000
11810,19239.918,00000000
11820,19232.551,00000000
11830,19234.346,00000000
11840,19233.930,00000000
11850,19246.510,00000000
11860,19238.605,00000000
11870,19237.656,00000000
11880,19231.592,00000000
11890,19235.004,00000000
11900,19237.639,00000000
11910,19224.391,00000000
11920,19217.865,00000000
11930,19235.486,00000000
11940,19230.771,00000000
11950,19234.195,00000000
11960,19228.734,00000000
11970,19235.938,00000000
11980,19236.090,00000000
11990,19232.203,00000000
12000,19238.332,00000000
12010,19228.004,00000000
12020,19234.584,00000000
12030,19233.006,00000000
12040,19236.420,00000000
12050,19238.660,00000000
12060,19231.027,00000000
12070,19241.814,00000000
12080,19237.600,00000000
12090,19226.609,00000000
12100,19245.775,00000000
12110,19245.221,00000000
12120,19241.375,00000000
12130,19248.244,00000000
12140,19228.754,00000000
12150,19244.654,00000000
12160,19235.570,00000000
12170,19235.813,00000000
12180,19246.279,00000000
12190,19244.781,00000000
12200,19234.707,00000000
12210,19230.633,00000000
12220,19235.627,00000000
12230,19233.830,00000000
12240,19248.156,00000000
12250,19235.928,00000000
12260,19240.021,00000000
12270,19229.771,00000000
12280,19211.373,00000000
12290,19213.127,00000000
12300,19227.391,00000000
12310,19221.197,00000000
12320,19240.230,00000000
12330,19244.803,00000000
12340,19223.514,00000000
12350,19221.549,00000000
12360,19226.859,00000000
12370,19236.191,00000000
12380,19246.436,00000000
12390,19237.535,00000000
12400,19238.799,00000000
12410,19231.078,00000000
12420,19217.352,00000000
12430,19226.668,00000000
12440,19225.826,00000000
12450,19226.885,00000000
12460,19214.857,00000000
12470,19228.295,00000000
12480,19229.801,00000000
12490,19214.301,00000000
12500,19220.225,00000000
12510,19221.375,00000000
12520,19216.146,00000000
12530,19225.469,00000000
12540,19222.621,00000000
12550,19221.352,00000000
12560,19224.906,00000000
12570,19244.660,00000000
12580,19234.818,00000000
12590,19235.553,00000000
12600,19236.057,00000000
12610,19230.602,00000000
12620,19218.920,00000000
12630,19227.014,00000000
12640,19235.059,00000000
12650,19226.000,00000000
12660,19220.932,00000000
12670,19229.555,00000000
12680,19225.000,00000000
12690,19219.500,00000000
12700,19225.121,00000000
12710,19236.494,00000000
12720,19239.035,00000000
12730,19238.574,00000000
12740,19232.713,00000000
12750,19243.789,00000000
12760,19236.346,00000000
12770,19224.484,00000000
12780,19222.314,00000000
12790,19224.270,00000000
12800,19226.271,00000000
12810,19231.814,00000000
12820,19243.902,00000000
12830,19241.791,00000000
12840,19233.830,00000000
12850,19230.549,00000000
12860,19238.359,00000000
12870,19227.184,00000000
12880,19242.486,00000000
12890,19231.596,00000000
12900,19228.504,00000000
12910,19237.480,00000000
12920,19242.041,00000000
12930,19247.332,00000000
12940,19232.002,00000000
12950,19230.826,00000000
12960,19234.615,00000000
12970,19232.020,00000000
12980,19226.672,00000000
12990,19240.832,00000000
13000,19239.643,00000000
13010,19243.309,00000000
13020,19233.480,00000000
13030,19229.730,00000000
13040,19220.736,00000000
13050,19217.623,00000000
13060,19230.363,00000000
13070,19228.500,00000000
13080,19233.936,00000000
13090,19233.104,00000000
13100,19235.926,00000000
13110,19242.363,00000000
13120,19237.436,00000000
13130,19237.117,00000000
13140,19223.555,00000000
13150,19234.316,00000000
13160,19235.602,00000000
13170,19237.738,00000000
13180,19238.457,00000000
13190,19231.119,00000000
13200,19241.111,00000000
13210,19238.375,00000000
13220,19223.604,00000000
13230,19234.213,00000000
13240,19231.008,00000000
13250,19225.830,00000000
13260,19225.047,00000000
13270,19239.738,00000000
13280,19233.254,00000000
13290,19245.623,00000000
13300,19238.639,00000000
13310,19233.971,00000000
13320,19241.744,00000000
13330,19243.783,00000000
13340,19251.803,00000000
13350,19236.375,00000000
13360,19227.164,00000000
13370,19235.303,00000000
13380,19236.264,00000000
13390,19234.875,00000000
13400,19240.625,00000000
13410,19234.643,00000000
13420,19234.725,00000000
13430,19230.650,00000000
13440,19221.854,00000000
13450,19221.119,00000000
13460,19231.633,00000000
13470,19236.150,00000000
13480,19248.764,00000000
13490,19234.375,00000000
13500,19235.537,00000000
13510,19233.752,00000000
13520,19237.889,00000000
13530,19247.508,00000000
13540,19226.502,00000000
13550,19240.592,00000000
13560,19223.820,00000000
13570,19231.502,00000000
13580,19227.076,00000000
13590,19233.307,00000000
13600,19234.443,00000000
13610,19234.832,00000000
13620,19239.637,00000000
13630,19238.848,00000000
13640,19232.502,00000000
13650,19231.590,00000000
13660,19238.303,00000000
13670,19230.570,00000000
13680,19225.053,00000000
13690,19226.270,00000000
13700,19228.219,00000000
13710,19224.469,00000000
13720,19236.928,00000000
13730,19229.396,00000000
13740,19224.496,00000000
13750,19239.199,00000000
13760,19236.010,00000000
13770,19229.938,00000000
13780,19236.109,00000000
13790,19244.156,00000000
13800,19241.367,00000000
13810,19249.521,00000000
13820,19240.520,00000000
13830,19228.213,00000000
13840,19220.029,00000000
13850,19220.797,00000000
13860,19237.621,00000000
13870,19232.904,00000000
13880,19237.563,00000000
13890,19227.762,00000000
13900,19238.061,00000000
13910,19226.688,00000000
13920,19238.912,00000000
13930,19223.559,00000000
13940,19220.479,00000000
13950,19217.480,00000000
13960,19222.777,00000000
13970,19223.494,00000000
13980,19229.740,00000000
13990,19208.652,00000000
14000,19218.354,00000000
14010,19228.967,00000000
14020,19221.861,00000000
14030,19221.061,00000000
14040,19230.211,00000000
14050,19248.072,00000000
14060,19240.141,00000000
14070,19246.510,00000000
14080,19251.041,00000000
14090,19246.256,00000000
14100,19245.492,00000000
14110,19244.551,00000000
14120,19238.508,00000000
14130,19233.057,00000000
14140,19245.826,00000000
14150,19238.285,00000000
14160,19246.225,00000000
14170,19234.846,00000000
14180,19234.572,00000000
14190,19237.021,00000000
14200,19236.035,00000000
14210,19230.623,00000000
14220,19227.418,00000000
14230,19242.820,00000000
14240,19238.412,00000000
14250,19208.254,00000000
14260,19215.256,00000000
14270,19218.393,00000000
14280,19210.869,00000000
14290,19233.262,00000000
14300,19229.943,00000000
14310,19234.916,00000000
14320,19225.547,00000000
14330,19215.363,00000000
14340,19225.488,00000000
14350,19220.324,00000000
14360,19221.359,00000000
14370,19223.436,00000000
14380,19220.100,00000000
14390,19235.258,00000000
14400,19233.852,00000000
14410,19242.381,00000000
14420,19244.266,00000000
14430,19235.670,00000000
14440,19232.016,00000000
14450,19242.895,00000000
14460,19233.234,00000000
14470,19244.279,00000000
14480,19248.807,00000000
14490,19237.234,00000000
14500,19241.248,00000000
14510,19221.340,00000000
14520,19222.494,00000000
14530,19241.504,00000000
14540,19231.363,00000000
14550,19227.549,00000000
14560,19229.852,00000000
14570,19238.248,00000000
14580,19252.340,00000000
14590,19252.420,00000000
14600,31255.428,00000000
14610,38176.234,00000000
14620,43192.547,00000000
14630,45020.758,00000000
14640,45745.180,00000000
14650,45962.828,00000000
14660,46061.145,00000000
14670,55882.605,00000000
14680,61690.887,00000000
14690,67965.539,00000000
14700,68575.219,00000000
14710,68107.461,00000000
14720,73248.742,00000000
14730,72294.844,00000000
14740,76103.258,00000000
14750,77965.727,00000000
14760,78092.805,00000000
14770,78638.313,00000000
14780,78410.891,00000000
14790,78834.359,00000000
14800,74164.141,00000000
14810,74262.734,00000000
14820,77689.438,00000000
14830,79991.875,00000000
14840,80383.938,00000000
14850,80954.000,00000000
14860,80759.875,00000000
14870,81195.625,00000000
14880,80807.297,00000000
14890,81059.703,00000000
14900,80679.594,00000000
14910,80782.156,00000000
14920,80600.688,00000000
14930,80896.844,00000000
14940,80527.805,00000000
14950,80708.695,00000000
14960,80301.172,00000000
14970,80670.461,00000000
14980,80240.578,00000000
14990,80691.641,00000000
15000,80341.063,00000000
15010,81269.352,00000000
15020,80585.281,00000000
15030,80908.430,00000000
15040,80469.039,00000000
15050,80786.094,00000000
15060,80507.422,00000000
15070,80827.680,00000000
15080,80378.234,00000000
15090,80680.891,00000000
15100,80411.633,00000000
15110,80658.055,00000000
15120,80304.359,00000000
15130,80781.961,00000000
15140,80459.273,00000000
15150,80731.195,00000000
15160,80284.664,00000000
15170,80729.500,00000000
15180,80245.750,00000000
15190,80569.273,00000000
15200,80481.438,00000000
15210,80750.508,00000000
15220,86173.047,00000000
15230,84422.180,00000000
15240,81860.523,00000000
15250,81228.273,00000000
15260,80688.586,00000000
15270,80853.391,00000000
15280,80401.703,00000000
15290,80753.180,00000000
15300,80573.227,00000000
15310,80870.828,00000000
15320,80508.047,00000000
15330,80774.914,00000000
15340,80519.820,00000000
15350,80825.805,00000000
15360,80366.555,00000000
15370,80766.188,00000000
15380,80429.367,00000000
15390,80832.852,00000000
15400,80446.352,00000000
15410,80770.523,00000000
15420,80552.500,00000000
15430,81306.211,00000000
15440,80567.398,00000000
15450,80791.078,00000000
15460,80544.883,00000000
15470,80871.555,00000000
15480,80502.539,00000000
15490,75393.625,00000000
15500,76135.422,00000000
15510,77966.344,00000000
15520,78799.875,00000000
15530,79415.641,00000000
15540,79146.086,00000000
15550,79171.422,00000000
15560,78775.430,00000000
15570,79977.273,00000000
15580,79493.773,00000000
15590,79459.898,00000000
15600,78358.367,00000000
15610,76920.070,00000000
15620,72871.289,00000000
15630,71555.867,00000000
15640,76504.914,00000000
15650,79009.578,00000000
15660,79543.492,00000000
15670,75511.984,00000000
15680,72161.852,00000000
15690,71369.742,00000000
15700,76368.609,00000000
15710,78910.148,00000000
15720,85270.336,00000000
15730,83695.133,00000000
15740,81458.680,00000000
15750,81085.945,00000000
15760,80466.602,00000000
15770,80688.547,00000000
15780,80424.867,00000000
15790,80587.852,00000000
15800,80332.000,00000000
15810,80630.492,00000000
15820,79913.727,00000000
15830,77590.164,00000000
15840,75403.938,00000000
15850,71142.555,00000000
15860,73190.766,00000000
15870,76662.680,00000000
15880,77332.242,00000000
15890,76736.875,00000000
15900,71581.883,00000000
15910,69729.898,00000000
15920,72866.734,00000000
15930,76466.469,00000000
15940,76881.219,00000000
15950,76596.586,00000000
15960,76480.953,00000000
15970,76532.664,00000000
15980,76484.969,00000000
15990,76410.117,00000000
16000,76393.617,00000000
16010,76193.750,00000000
16020,76751.688,00000000
16030,77954.203,00000000
16040,77869.219,00000000
16050,78311.539,00000000
16060,77345.734,00000000
16070,72583.898,00000000
16080,69722.055,00000000
16090,73263.563,00000000
16100,76445.086,00000000
16110,77976.617,00000000
16120,78163.781,00000000
16130,78456.977,00000000
16140,78077.453,00000000
16150,78512.281,00000000
16160,78043.945,00000000
16170,78456.664,00000000
16180,78024.773,00000000
16190,78469.539,00000000
16200,78127.164,00000000
16210,78504.727,00000000
16220,83915.063,00000000
16230,81115.406,00000000
16240,73514.180,00000000
16250,70982.742,00000000
16260,75390.359,00000000
16270,77605.297,00000000
16280,77877.906,00000000
16290,78369.063,00000000
16300,78158.656,00000000
16310,78460.594,00000000
16320,78164.180,00000000
16330,78449.109,00000000
16340,78124.820,00000000
16350,78478.594,00000000
16360,78119.047,00000000
16370,78609.680,00000000
16380,78187.172,00000000
16390,77254.391,00000000
16400,74593.773,00000000
16410,71102.813,00000000
16420,73483.203,00000000
16430,76765.281,00000000
16440,77521.953,00000000
16450,78126.375,00000000
16460,78086.492,00000000
16470,78407.055,00000000
16480,78021.422,00000000
16490,78353.453,00000000
16500,78084.305,00000000
16510,78361.289,00000000
16520,78114.898,00000000
16530,78489.336,00000000
16540,78146.836,00000000
16550,78470.414,00000000
16560,77369.977,00000000
16570,72201.641,00000000
16580,69799.156,00000000
16590,73421.922,00000000
16600,76369.820,00000000
16610,77980.781,00000000
16620,76747.523,00000000
16630,72194.172,00000000
16640,69603.906,00000000
16650,73358.195,00000000
16660,76424.094,00000000
16670,77854.117,00000000
16680,78000.000,00000000
16690,78408.047,00000000
16700,78084.227,00000000
16710,78580.891,00000000
16720,84046.234,00000000
16730,82133.070,00000000
16740,79531.750,00000000
16750,79319.258,00000000
16760,78703.391,00000000
16770,79002.211,00000000
16780,78607.258,00000000
16790,78212.813,00000000
16800,72423.234,00000000
16810,70373.125,00000000
16820,72864.078,00000000
16830,77617.398,00000000
16840,79688.391,00000000
16850,81023.742,00000000
16860,80900.461,00000000
16870,81363.367,00000000
16880,81029.422,00000000
16890,81571.008,00000000
16900,81182.375,00000000
16910,81418.656,00000000
16920,81073.578,00000000
16930,81428.438,00000000
16940,79751.305,00000000
16950,79493.680,00000000
16960,78034.023,00000000
16970,73357.195,00000000
16980,70433.680,00000000
16990,75363.945,00000000
17000,77300.023,00000000
17010,78275.086,00000000
17020,78158.133,00000000
17030,78405.531,00000000
17040,78211.578,00000000
17050,78461.727,00000000
17060,78107.125,00000000
17070,78459.859,00000000
17080,78082.055,00000000
17090,78506.648,00000000
17100,78193.711,00000000
17110,78513.867,00000000
17120,76611.469,00000000
17130,75191.836,00000000
17140,71141.500,00000000
17150,69982.414,00000000
17160,75194.422,00000000
17170,77491.766,00000000
17180,77751.227,00000000
17190,73070.992,00000000
17200,70069.000,00000000
17210,69557.719,00000000
17220,80578.789,00000000
17230,80375.805,00000000
17240,78803.969,00000000
17250,72565.180,00000000
17260,68750.188,00000000
17270,67101.820,00000000
17280,66374.703,00000000
17290,66120.773,00000000
17300,66032.648,00000000
17310,65798.383,00000000
17320,65958.102,00000000
17330,66889.859,00000000
17340,66688.836,00000000
17350,67047.883,00000000
17360,66712.031,00000000
17370,66630.250,00000000
17380,66001.883,00000000
17390,66394.266,00000000
17400,65991.633,00000000
17410,66340.508,00000000
17420,65999.188,00000000
17430,66487.672,00000000
17440,66530.586,00000000
17450,67001.289,00000000
17460,66648.477,00000000
17470,67605.320,00000000
17480,66856.930,00000000
17490,67037.555,00000000
17500,66659.539,00000000
17510,67052.836,00000000
17520,66760.570,00000000
17530,67049.961,00000000
17540,66726.969,00000000
17550,67221.398,00000000
17560,66795.727,00000000
17570,67149.320,00000000
17580,66691.164,00000000
17590,67215.523,00000000
17600,66822.422,00000000
17610,67080.508,00000000
17620,66784.094,00000000
17630,67138.406,00000000
17640,66740.336,00000000
17650,67189.969,00000000
17660,66661.742,00000000
17670,67044.508,00000000
17680,66745.602,00000000
17690,67610.148,00000000
17700,66853.758,00000000
17710,67089.734,00000000
17720,72272.875,00000000
17730,70224.875,00000000
17740,68565.883,00000000
17750,69026.148,00000000
17760,68940.602,00000000
17770,69564.867,00000000
17780,69306.125,00000000
17790,69759.086,00000000
17800,69361.109,00000000
17810,69627.250,00000000
17820,69207.875,00000000
17830,69622.133,00000000
17840,69357.570,00000000
17850,68839.438,00000000
17860,67623.938,00000000
17870,67709.820,00000000
17880,67227.930,00000000
17890,67406.547,00000000
17900,68153.070,00000000
17910,68758.297,00000000
17920,69101.688,00000000
17930,72555.938,00000000
17940,71114.273,00000000
17950,73439.930,00000000
17960,71550.422,00000000
17970,73481.258,00000000
17980,71512.789,00000000
17990,73508.836,00000000
18000,71588.016,00000000
18010,73492.477,00000000
18020,71513.688,00000000
18030,73139.305,00000000
18040,71206.820,00000000
18050,73169.547,00000000
18060,71237.281,00000000
18070,73228.039,00000000
18080,71224.906,00000000
18090,73087.336,00000000
18100,71274.070,00000000
18110,73696.742,00000000
18120,71248.352,00000000
18130,73128.023,00000000
18140,71178.922,00000000
18150,73077.570,00000000
18160,71133.891,00000000
18170,73099.156,00000000
18180,71212.125,00000000
18190,73118.242,00000000
18200,71151.258,00000000
18210,73013.625,00000000
18220,76804.617,00000000
18230,76379.984,00000000
18240,72428.852,00000000
18250,73563.750,00000000
18260,71301.180,00000000
18270,73118.688,00000000
18280,71038.242,00000000
18290,72827.203,00000000
18300,70935.359,00000000
18310,73634.367,00000000
18320,71311.703,00000000
18330,72965.031,00000000
18340,71060.773,00000000
18350,72882.078,00000000
18360,70972.695,00000000
18370,72760.430,00000000
18380,70969.258,00000000
18390,72852.484,00000000
18400,70995.125,00000000
18410,72876.852,00000000
18420,70961.531,00000000
18430,72862.234,00000000
